code,legacy,title,description,image_url,chef
315,7,干锅花菜,精选优质食材，免洗免切。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XH7GCdfJdp.jpg,52
316,7,黑胡椒炖猪肚,含有大量的蛋白质，养胃驱寒。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/nR8CNEaB5F.jpg,685
321,7,黄焖鸡,味道美妙，肉质鲜美嫩滑。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/73cPEtdiwe.jpg,14
322,7,咖喱土豆,色泽金黄明亮，酥糯咸鲜适口。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bNShwQBzJa.jpg,14
324,7,绿豆糕,色泽浅黄，细润紧密，口味清香绵软不粘牙。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/S7RHtxK4Xf.jpg,23
325,7,焦糖奶茶,香甜可口的下午茶伴侣。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/FNwYBJ2QpP.jpg,23
330,7,家常豆腐,老少皆宜的美味食品，味道浓郁，四季可食。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZmM4rHEGZQ.jpg,14
334,7,西葫芦炒肉片,应季小炒，新鲜时蔬搭配精选肉片，厨师自制调味汁，吃出妈妈的味道。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WZzpJAnKaQ.jpg,52
336,7,宫保鸡丁,红而不辣，辣而不猛，香辣味浓，肉质滑脆，入口鲜辣。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/A7ns3jeXXw.jpg,14
337,7,低温慢煮鸡胸肉,简单的几个步骤就能把鸡胸肉烹饪成营养的美味佳肴啦！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/NcXMTm4PQB.jpg,657
338,7,黑椒牛柳,在家也能轻松做出大厨的味道！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Prp5e6pNh2.jpg,14
339,7,蛋包饭,蛋包饭是日本很受青睐的主食，由蛋皮包裹炒饭而成。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/TYTG7brspa.jpg,657
340,7,低温慢煮白芦笋配奶油滑蛋,用低温慢煮的方式最大程度的保留了白芦笋的营养成分。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CZ8sQKQEW4.jpg,10
341,7,香煎帝王鲑配大蒜黄油汁,帝王鲑与酱汁在舌尖上的舞蹈。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WK73F7cZaC.jpg,10
343,7,蒜香广东芥兰,绿油油的芥蓝你也能轻松炒出来啦！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/BQ7NYbwDZb.jpg,14
346,7,农家小炒肉,农家小炒肉具有爆香味辣、肉质细嫩、麻辣鲜香、滑嫩适口的特点。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/PScKrex3rb.jpg,52
347,7,*青花椒砂锅鱼 下架,鱼肉雪白柔嫩，鲜香的鱼汤融入新鲜的青花椒，麻香沁人心脾。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/FRahb86bs4.jpg,52
349,7,金汤酸辣肥牛,酸爽辛辣的金汤，清爽不腻的肥牛，饱吸了汤汁的配菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/RP4zzHPTMb.jpg,52
350,7,三鲜烩肉皮,如海绵般的肉皮吸饱汤汁精华，软糯厚实的口感里，藏着儿时浓浓的年味，每口都是回忆。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KJQpmsNNP7.jpg,52
355,7,兰花豆腐干,豆干在制作过程中加入各种香料，既香又鲜，久吃不厌。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iHAYpnmk2Q.jpg,1102
360,7,慢煎真鳕鱼中段,冰岛鳕鱼，呈雪白色，肉质紧实、平整，风味柔和且鲜甜。较高的蛋白质含量和极低的脂肪含量，使其成为健康饮食的首选。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/y5rfDAtsWn.jpg,10
361,7,慢煎银鳕鱼,经过慢煎火力的层层加热，外熟里嫩，满嘴鱼肉的鲜与香。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/pCGXAWnp76.jpg,10
364,7,酸菜鱼,酸菜鱼是一道源自重庆的经典菜品，以其特有的调味和独特的烹调技法而著称。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8BnHyaZJT3.jpg,14
366,7,"Pan-Fried Beef Steak ( 1.5 cm, for lab)",,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wsJJ7PwwCQ.jpg,10
369,7,豆豉炒花蛤,豆豉香，花蛤鲜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/psjSHwepCd.jpg,1102
1513,7,豉汁排骨煲仔饭,"豉汁排骨更好的保存了小排的鲜香, 口感软嫩, 米饭软糯, 吸足了肉汁, 更好吃。",https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/dHJYKHZ7Gw.jpg,1167
1523,7,番茄花菜,番茄色泽红亮，花菜甜酸脆嫩。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/NnaKsYnJMQ.jpg,1179
1525,7,红烧凤爪,凤爪味香醇厚，色泽红亮，味道鲜美，富含胶原蛋白和钙质。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CwxMj8iW3a.jpg,1332
1527,7,炒山药木耳,山药肉质细嫩，含有极丰富的营养保健物质。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bEFSJc3HMi.jpg,1432
1528,7,苦瓜炒蛋,苦瓜和鸡蛋一起烹饪，清热解毒、增进食欲。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/N7diX45nJi.jpg,1102
1531,7,葱油拌面,葱油拌面是一道色香味俱全的上海传统小吃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wRCc2pBSms.jpg,1152
1533,7,麻辣小龙虾,口味辣鲜香，色泽红亮，质地滑嫩，滋味香辣。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/zykraCtkDN.jpg,14
1534,7,十三香小龙虾,小龙虾与混合了十多种中草药的十三香烧制而成。麻、辣、鲜、香、甜、嫩、酥，口感丰富有层次。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/EsGks5GcfZ.jpg,14
1535,7,原味小龙虾,夏季宵夜的首选。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/YsbK7PTrby.jpg,14
1539,7,雪菜毛豆,家常小菜，清爽可口。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/537MYChPZh.jpg,1309
1540,7,苦瓜炒肉,苦瓜加少许盐焯烫可使颜色翠绿。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/GfmctsZy7T.jpg,1106
1543,7,肉末蒸冬瓜,冬瓜肉质洁白、脆爽多汁，是夏季必吃的减肥菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/hPwzKheRrn.jpg,1189
1544,7,红烧冬瓜,冬瓜软烂，色泽红亮，香鲜味美。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3TyhJQWr5C.jpg,1189
1546,7,丝瓜炒蛋,丝瓜又称吊瓜，原产于南洋，明代引种到我国，成为人们常吃的蔬菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Htnh8MahXX.jpg,1274
1559,7,上海炒面,上海本帮炒面看似家常，但追求美味的心思却一点也不简单。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/jPCcFrRKSy.jpg,1178
1561,7,星洲炒米粉,星洲炒米虽以新加坡为名，却非源于新加坡，是酒楼茶市及茶餐厅的招牌小吃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JZzYWXaids.jpg,1152
1563,7,左宗棠鸡,一道在全美外卖菜单里都会出现的“中国名菜”。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/64mTA3GAzA.jpg,1179
1565,7,一键食谱 标准煮白米饭（2杯米）,轻轻松松，吃上香软蓬松，粒粒分明的白米饭。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/p2BmQm4yHD.jpg,10
1566,7,一键食谱 标准煮白米饭（3杯米）,轻轻松松，吃上香软蓬松，粒粒分明的白米饭。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/p7SQDQ6Dxf.jpg,10
1567,7,一键食谱 标准煮白米饭（4杯米）,轻轻松松，吃上香软蓬松，粒粒分明的白米饭。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/DmFiaFNcmH.jpg,10
1571,7,蒜蓉空心菜,家常小炒，方便又美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/QnjXw8nFpW.jpg,1322
1575,7,炸酱面,爽滑面条，浓郁酱汁，特色面食。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZbmXwrFW2Y.jpg,1430
1584,7,小黄鱼烧豆腐,浓油赤酱的小黄鱼！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3aWQmRf3mz.jpg,14
1586,7,红烧牛肉面,滋味浓郁，牛肉酥软的本帮牛肉面。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Yr3hFr6kDh.jpg,1274
1587,7,土方红糖桃胶,来一碗美颜植物胶原蛋白吧。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JXFz8fQBHt.jpg,23
1591,7,杏鲍菇炒肉片,杏鲍菇素有蔬菜界的肉片之称。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/chNT8h7y5Q.jpg,1547
1593,7,茄子炒刀豆,做法简单，好吃入味的家常快手菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/6YXyzPRD3X.jpg,1566
1595,7,粉丝蒸娃娃菜,蒸菜是最适宜夏季的健康饮食方式。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/PWNzJDfnyr.jpg,1528
1597,7,糖醋豇豆,夏日就是糖醋菜配白粥的季节。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ydMZy5D5AD.jpg,1497
1598,7,面拖毛蟹,吮指面拖蟹来啦。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3e8K4Erjsk.jpg,1547
1601,7,毛蟹年糕,柔柔韧韧的年糕片充分吸收了蟹肉的鲜香与调味的浓香，美味可口,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CRkwNAdtFB.jpg,1466
1602,7,蚝油杏鲍菇,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3whhPix4JR.jpg,14
1603,7,腊肠炒荷兰豆,红绿配，荤素配，营养美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/xBptAADzQZ.jpg,1556
1605,7,韩式辣炒年糕,红彤彤的韩国辣炒年糕是韩国传统的街头小食。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Bjd8ZDAwSb.jpg,1802
1606,7,辣子鸡,鲜红的辣椒配上焦黄的鸡块，地道的川渝名菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WXmKPtypi2.jpg,1803
1607,7,韭菜炒鸡蛋,黄灿灿的鸡蛋搭配着香嫩的韭菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/QCRMnEBHSR.jpg,1800
1610,7,荷塘小炒,一道餐桌上的荷塘月色。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iYXtJMbzQ7.jpg,1556
1612,7,铁棍山药煎中虾,口感丰富又营养,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8kkCxmA3yf.jpg,1810
1613,7,椒盐排骨,排骨外酥里嫩，香气诱人。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/NYdK7EecD8.jpg,14
1614,7,双层芝士汉堡,鲜嫩多汁的汉堡饼，搭配浓郁芝士，回味无穷。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/D7Khwp5JsK.jpg,10
1618,7,孜然土豆片,简单好做香喷喷,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/RKWi3mAeGs.jpg,1800
1619,7,红烧土豆,土豆软烂酥香，是一道好吃入味的家常菜,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8YCDYRpbra.jpg,1596
1620,7,小炒牛肉,如何将牛肉炒的又薄又嫩又美味？,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/mEKbhZ8KBe.jpg,1741
1623,7,西兰花炒肉片,一道简单的家常快手菜,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/snkt5AN7CF.jpg,2611
1624,7,豉汁蒸排骨,广式茶楼点击率最高、最收欢迎的茶点之一,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/fehMdQH4Yn.jpg,14
1627,7,韭黄炒蛋,一道南方地区的家常菜,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/88Bdy3xSc8.jpg,1810
1628,7,单面煎荷包蛋,单面煎蛋，一键完成。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/f5McDMfsfB.jpg,12
1629,7,柠檬冰红茶,红茶的香醇加上柠檬的清爽，喝上一口，清凉冰爽的感觉如同海边的夏日清风。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8EYTxKD7ir.jpg,23
1630,7,百合炒西芹,质嫩爽口，味道鲜美。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/5GBHW2pAJX.jpg,1596
1631,7,毛蟹年糕,柔柔韧韧的年糕片充分吸收了蟹肉的鲜香与调味的浓香，美味可口,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bGMWnKsJFG.jpg,1514
1633,7,葱㸆鲫鱼,葱㸆鲫鱼是一道特别家常的上海本帮菜，只用鲫鱼和小葱两种简单的食材，上海家家户户都会做。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/tbQPd2pWC5.jpg,1515
1638,7,锅包肉,东北名菜，酸甜酥嫩有妙方。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/cXmZ8hwCfT.jpg,1520
1639,7,炸酱面,从小吃到大的炸酱面，小时候妈妈每次炸酱，就满屋满院子的香味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/nyXffaiazQ.jpg,1521
1640,7,烀饼,老北京爱吃的烀饼，北京大娘的鸡蛋披萨，简单又营养。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZEyY8QGmAJ.jpg,1522
1641,7,京酱肉丝,一道经典的北方菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZmMenHB6E4.jpg,1517
1642,7,姜汁芥蓝,绿油油、香喷喷，口感爽脆。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/pTn5xxTD8a.jpg,1516
1643,7,豉油皇煎虾,豉油在粤语里就是酱油的意思，比一般酱油更鲜美。是一道省时省力、美味简单的料理。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bwzCk3xCDT.jpg,114
1646,7,南乳猪手,一道常见的粤菜，浓郁的卤汁加上咸鲜微甜的南乳一起炖煮，肥美又不腻。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/RGbnEbhsz4.jpg,1516
1647,7,豆瓣排骨,地道的四川家常味，也可以作为浇头放在面里。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/4PeND8AZw5.jpg,104
1649,7,蔬菜火腿卷饼,快手早餐好选择。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8FBihfjFJa.jpg,15
1651,7,餐蛋面,即使是方便面也是美味有颜值的~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/EXX2hXJEWw.jpg,15
1652,7,芝士火腿三明治,来试试这个不用烤箱烘烤三明治的方法。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/BPBWxCj7Tp.jpg,15
1654,7,小炒皇,小锅小料，荤素搭配，食材因地制宜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/SGyiXwsH3C.jpg,98
1657,7,日式炸鸡块卷蛋饼,搭配均衡的营养早餐。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/mN3JasmTWH.jpg,1634
1660,7,豆奶时蔬泡饭,豆浆的美味只有东方人能完美诠释。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/mEtaZddA8m.jpg,15
1690,7,日式蛋包面,鸡蛋料理又添新成员，快手美味的蛋包面！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bSbj6mTrSw.jpg,1634
1694,7,菠菜培根煎蛋,比大力水手的菠菜罐头可是好吃太多了~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KJSXaneYW4.jpg,1634
1695,7,黄桃蛋奶法式吐司,做一次正宗的法式土司，多重的口感在口腔里跳舞，这才是浪漫的法国美食应有的滋味与体验。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ECSRQMTNQJ.jpg,1634
1705,7,奶油蘑菇意面,奶油蘑菇浓烈的香气与厚重的口感，让人倍感能量。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/DBGrYJYGKY.jpg,10
1708,7,意式蒜香意面,简单不失风味，不可多得的省心美食。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wr5yrbFtDi.jpg,10
1709,7,快手茄汁意面,现成的意面酱需要加工，才好吃哦~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CYJwBEjAJ7.jpg,10
1711,7,煮意面（意面预煮）,将意面提前煮好，再做成好吃的意面分分钟,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/SwKXWTdC8E.jpg,10
1715,7,吉野家风豚丼,一道符合日本人口味的西式料理，烤制猪肉片辅以酱汁调味的“豚丼”。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/DPMM5nPZ7x.jpg,30
1716,7,豆乳担担面,改良版的担担面，夜宵时不要太想它哦~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/MDnycCGZkd.jpg,30
1717,7,泡菜猪肉水饺锅,来看看不一样的水饺吃法。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wA87XxiTjM.jpg,30
1718,7,炒蛋烟熏三文鱼牛油果盖饭,新进健康轻食盖饭~妈妈再也不用担心盖饭不健康了~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/i6aim8cJ5F.jpg,30
1720,7,粉蒸排骨,粉蒸排骨肥而不腻，软烂入味，是一道经典的家常菜，主要材料有排骨、红薯等，辅料有蒸肉米粉等。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/RdahbkMeQx.jpg,30
1722,7,棒棒鸡冷面,川味凉面主要食材是鸡肉，其味型属于“怪味”，麻、辣、酸、甜、鲜、咸、香全部味道都具备。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/PbFT5HXjCj.jpg,30
1723,7,鸡汁泡饭,将鸡汤、菌菇和米饭一起煮，成为一道化腐朽为神奇的美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/HN6ZTibX8z.jpg,30
1724,7,清炖鸡汤,黄金般色泽的鸡汤汁油珠儿，远远就闻着一股特别的醇香飘来。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Ws6p3Qdhnc.jpg,30
1725,7,黑米糕,黑米也叫紫米，是一种药、食兼用的大米 被人们称为补血米。黑米中含有较多的膳食纤维，也是适合瘦身人士。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CaCG4SBcsp.jpg,23
1726,7,糯米糍,糯米糍又叫状元糍，是以糯米为主料的传统名点。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CeXT3aaBAx.jpg,23
1727,7,水炒鸡蛋,无油水炒，健身必备。炒出的鸡蛋软嫩，清香。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/HwztphtbbN.jpg,1816
1729,7,芋艿老鸭汤,秋天吃鸭肉滋阴润燥，芋头则补中益气，增强人体免疫能力，二者搭配，营养丰富之余，清香美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/fyFjrYBDJZ.jpg,1805
1732,7,黄瓜炒肉片,黄瓜炒肉片是一道家常菜，肉片滑嫩，黄瓜崩脆，芳香可口。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/EMByNaRXfd.jpg,2094
1733,7,秋刀鱼,秋刀鱼是日本料理中最具代表性的秋季食材之一，搭配白饭、味噌汤、萝卜泥一同食用。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/yKMwM86n5S.jpg,1905
1734,7,白菜猪肉牡丹锅,白菜与猪肉组合出了一锅华丽的盛宴。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/5NPKhcpMyp.jpg,15
